GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Entando K8S Controller for shared Database Services,org.entando.kubernetes.controller.databaseservice,EntandoDatabaseServiceController,11,735,3,23,0,131,5,30,2,20
Entando K8S Controller for shared Database Services,org.entando.kubernetes.controller.databaseservice,DatabaseServiceContainer,0,78,0,0,0,19,0,12,0,12
Entando K8S Controller for shared Database Services,org.entando.kubernetes.controller.databaseservice,DatabaseServiceDeployable,13,201,1,6,2,41,1,18,0,15
Entando K8S Controller for shared Database Services,org.entando.kubernetes.controller.databaseservice,DatabaseDeploymentResult,3,44,0,0,1,12,1,3,1,3
Entando K8S Controller for shared Database Services,org.entando.kubernetes.controller.databaseservice,EntandoDatabaseServiceHelper,0,10,0,0,0,2,0,1,0,1
Entando K8S Controller for shared Database Services,org.entando.kubernetes.controller.databaseservice,ExternalDatabaseService,0,31,0,0,0,6,0,4,0,4
