"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 06 14:21:45 UTC 2021","Tue Jul 06 14:21:46 UTC 2021","522","","org.entando.kubernetes.controller.app.FailureTests","","org.entando.kubernetes.controller.app.FailureTests","shouldFailWhenTheSsoServiceCouldNotBeProvisioned","shouldFailWhenTheSsoServiceCouldNotBeProvisioned()","Should fail when the SSO capability provisioning failed"
"passed","Tue Jul 06 14:21:46 UTC 2021","Tue Jul 06 14:21:49 UTC 2021","3484","","org.entando.kubernetes.controller.app.FailureTests","","org.entando.kubernetes.controller.app.FailureTests","shouldLogTimeoutException","shouldLogTimeoutException()","Should log a timeout exception if the entire deployment did not complete on time"
"passed","Tue Jul 06 14:21:49 UTC 2021","Tue Jul 06 14:21:50 UTC 2021","904","","org.entando.kubernetes.controller.app.FailureTests","","org.entando.kubernetes.controller.app.FailureTests","shouldLeaveEarlierExceptionInTactButStillLogIt","shouldLeaveEarlierExceptionInTactButStillLogIt()","Should log an exception message occurring during the execution of the DeploymentProcessor and leave it attached to the EntandoApp.status"
"passed","Tue Jul 06 14:21:44 UTC 2021","Tue Jul 06 14:21:45 UTC 2021","727","","org.entando.kubernetes.controller.app.FailureTests","","org.entando.kubernetes.controller.app.FailureTests","shouldFailWhenTheDatabaseCouldNotBeProvisioned","shouldFailWhenTheDatabaseCouldNotBeProvisioned()","Should fail when the database capability provisioning failed"
"passed","Tue Jul 06 14:21:40 UTC 2021","Tue Jul 06 14:21:44 UTC 2021","4188","","org.entando.kubernetes.controller.app.DeployedEntandoAppServerTest","","org.entando.kubernetes.controller.app.DeployedEntandoAppServerTest","shouldDeployEntandoEapImageWithDefaultValues","shouldDeployEntandoEapImageWithDefaultValues()","Should deploy the Entando EAP image with all the default values in a Red Hat compliant environment"
